Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
11194,11194,4005,4005,1,Tue,Inbound Commuter,OH,171.76,9,10
11569,11569,4005,4005,1,Tue,Outbound Commuter,WO,112.99,12,13
11570,11570,4005,4005,1,Tue,Outbound Commuter,OO,435.33,13,14
11687,11687,4005,4005,1,Tue,Short Term Visitor,WW,193.45,22,23
11899,11899,4005,4005,1,Tue,Long Term Visitor,HH,521.09,6,7
12185,12185,4005,4005,1,Tue,Inbound Commuter,OO,679.7,14,15
12579,12579,4005,4005,1,Tue,Resident Worker,OO,110.99,22,23
12714,12714,4005,4005,1,Tue,Home Worker,OO,791.62,11,12
12715,12715,4005,4005,1,Tue,Home Worker,OO,577.02,12,13
13048,13048,4005,4005,1,Tue,Outbound Commuter,WO,38.1,5,6
13081,13081,4005,4005,1,Tue,Outbound Commuter,OW,129.54,6,7
13082,13082,4005,4005,1,Tue,Outbound Commuter,OO,433.87,15,16
13083,13083,4005,4005,1,Tue,Outbound Commuter,OO,217.65,16,17
13373,13373,4005,4005,1,Tue,Home Worker,OO,398.16,14,15
13464,13464,4005,4005,1,Tue,Inbound Commuter,WH,28.74,13,14
13931,13931,4005,4005,1,Tue,Inbound Commuter,OO,234.91,22,23
13972,13972,4005,4005,1,Tue,Home Worker,OO,456.34,15,16
14062,14062,4005,4005,1,Tue,Inbound Commuter,HH,394.31,22,23
15009,15009,4005,4005,1,Tue,Resident Worker,OO,288.78,8,9
15263,15263,4005,4005,1,Tue,Long Term Visitor,OH,236.83,8,9
15271,15271,4005,4005,1,Tue,Long Term Visitor,HO,335.74,7,8
15385,15385,4005,4005,1,Tue,Long Term Visitor,HO,193.07,8,9
15415,15415,4005,4005,1,Tue,Inbound Commuter,HO,314.25,17,18
15450,15450,4005,4005,1,Tue,Long Term Visitor,HW,38.54,16,17
15451,15451,4005,4005,1,Tue,Long Term Visitor,WH,38.54,19,20
15753,15753,4005,4005,1,Tue,Inbound Commuter,HH,303.7,14,15
15754,15754,4005,4005,1,Tue,Inbound Commuter,HH,961.83,17,18
15755,15755,4005,4005,1,Tue,Inbound Commuter,HH,953.72,20,21
15914,15914,4005,4005,1,Tue,Long Term Visitor,HH,478.06,7,8
16016,16016,4005,4005,1,Tue,Inbound Commuter,HO,40.82,16,17
16017,16017,4005,4005,1,Tue,Inbound Commuter,OH,558.78,17,18
17097,17097,4005,4005,1,Tue,Resident Worker,OO,345.6,16,17
17098,17098,4005,4005,1,Tue,Resident Worker,OO,224.26,17,18
17124,17124,4005,4005,1,Tue,Inbound Commuter,HO,341.5,10,11
17125,17125,4005,4005,1,Tue,Inbound Commuter,OH,100.54,22,23
17452,17452,4005,4005,1,Tue,Inbound Commuter,HH,854.99,18,19
17613,17613,4005,4005,1,Tue,Long Term Visitor,OW,73.56,7,8
17614,17614,4005,4005,1,Tue,Long Term Visitor,WO,91.41,14,15
17621,17621,4005,4005,1,Tue,Outbound Commuter,WW,466.65,8,9
17622,17622,4005,4005,1,Tue,Outbound Commuter,WW,326.5,11,12
17915,17915,4005,4005,1,Tue,Outbound Commuter,WO,215.69,11,12
17928,17928,4005,4005,1,Tue,Outbound Commuter,WW,6.25,21,22
18226,18226,4005,4005,1,Tue,Inbound Commuter,OO,752.8,16,17
18326,18326,4005,4005,1,Tue,Long Term Visitor,OW,91.93,5,6
18327,18327,4005,4005,1,Tue,Long Term Visitor,WO,144.05,17,18
18362,18362,4005,4005,1,Tue,Inbound Commuter,OH,74.88,11,12
18409,18409,4005,4005,1,Tue,Outbound Commuter,WO,88.0,8,9
18410,18410,4005,4005,1,Tue,Outbound Commuter,OO,345.16,10,11
18467,18467,4005,4005,1,Tue,Long Term Visitor,OW,108.2,6,7
18468,18468,4005,4005,1,Tue,Long Term Visitor,WO,21.34,7,8
18469,18469,4005,4005,1,Tue,Long Term Visitor,HW,197.57,9,10
18470,18470,4005,4005,1,Tue,Long Term Visitor,WO,21.34,10,11
19313,19313,4005,4005,1,Tue,Inbound Commuter,HO,598.4,6,7
19314,19314,4005,4005,1,Tue,Inbound Commuter,OH,456.67,15,16
19693,19693,4005,4005,1,Tue,Resident Worker,WO,66.76,12,13
20479,20479,4005,4005,1,Tue,Outbound Commuter,OW,66.82,5,6
20566,20566,4005,4005,1,Tue,Long Term Visitor,HO,195.88,17,18
21419,21419,4005,4005,1,Tue,Home Worker,OO,132.67,9,10
21521,21521,4005,4005,1,Tue,Outbound Commuter,WO,60.28,20,21
22123,22123,4005,4005,1,Tue,Inbound Commuter,OH,206.22,12,13
22563,22563,4005,4005,1,Tue,Long Term Visitor,HW,52.53,4,5
22564,22564,4005,4005,1,Tue,Long Term Visitor,WH,34.09,18,19
22612,22612,4005,4005,1,Tue,Outbound Commuter,OO,396.95,6,7
22760,22760,4005,4005,1,Tue,Outbound Commuter,OW,244.59,9,10
22779,22779,4005,4005,1,Tue,Resident Worker,OO,413.27,11,12
22873,22873,4005,4005,1,Tue,Resident Worker,WO,6.99,9,10
22877,22877,4005,4005,1,Tue,Resident Worker,OW,6.99,13,14
22989,22989,4005,4005,1,Tue,Long Term Visitor,HW,166.28,7,8
22990,22990,4005,4005,1,Tue,Long Term Visitor,WH,213.16,17,18
23539,23539,4005,4005,1,Tue,Outbound Commuter,WO,92.72,7,8
23540,23540,4005,4005,1,Tue,Outbound Commuter,OO,444.03,14,15
23541,23541,4005,4005,1,Tue,Outbound Commuter,OW,141.75,17,18
23542,23542,4005,4005,1,Tue,Outbound Commuter,WO,55.38,19,20
23543,23543,4005,4005,1,Tue,Outbound Commuter,OW,53.83,20,21
23544,23544,4005,4005,1,Tue,Outbound Commuter,WO,62.43,21,22
23545,23545,4005,4005,1,Tue,Outbound Commuter,OW,26.51,23,24
23679,23679,4005,4005,1,Tue,Home Worker,HO,5.54,5,6
23680,23680,4005,4005,1,Tue,Home Worker,OO,19.77,7,8
24235,24235,4005,4005,1,Tue,Long Term Visitor,HW,118.86,10,11
24236,24236,4005,4005,1,Tue,Long Term Visitor,WH,59.9,15,16
