Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
24072,24072,4001,4001,1,Tue,Resident Worker,HO,71.93,7,8
24073,24073,4001,4001,1,Tue,Resident Worker,OO,476.2,9,10
24074,24074,4001,4001,1,Tue,Resident Worker,OO,612.76,15,16
24586,24586,4001,4001,1,Tue,Resident Worker,OO,262.21,17,18
24667,24667,4001,4001,1,Tue,Long Term Visitor,HW,25.42,6,7
24668,24668,4001,4001,1,Tue,Long Term Visitor,WH,110.33,16,17
24669,24669,4001,4001,1,Tue,Long Term Visitor,HO,25.42,18,19
24674,24674,4001,4001,1,Tue,Home Worker,HO,104.88,5,6
24675,24675,4001,4001,1,Tue,Home Worker,OH,306.28,15,16
24829,24829,4001,4001,1,Tue,Inbound Commuter,HO,205.82,17,18
25169,25169,4001,4001,1,Tue,Short Term Visitor,WW,296.49,20,21
25381,25381,4001,4001,1,Tue,Inbound Commuter,OW,95.92,14,15
25550,25550,4001,4001,1,Tue,Outbound Commuter,WO,580.2,16,17
26000,26000,4001,4001,1,Tue,Outbound Commuter,HH,216.06,7,8
26001,26001,4001,4001,1,Tue,Outbound Commuter,HW,384.22,8,9
26002,26002,4001,4001,1,Tue,Outbound Commuter,WW,385.61,14,15
26003,26003,4001,4001,1,Tue,Outbound Commuter,HO,63.57,16,17
27009,27009,4001,4001,1,Tue,Outbound Commuter,OW,58.77,6,7
27393,27393,4001,4001,1,Tue,Resident Worker,WW,91.53,10,11
27394,27394,4001,4001,1,Tue,Resident Worker,WO,110.48,11,12
28248,28248,4001,4001,1,Tue,Outbound Commuter,WO,36.92,6,7
28249,28249,4001,4001,1,Tue,Outbound Commuter,OW,402.24,13,14
28807,28807,4001,4001,1,Tue,Home Worker,OH,67.41,11,12
29142,29142,4001,4001,1,Tue,Home Worker,HH,51.52,7,8
29540,29540,4001,4001,1,Tue,Short Term Visitor,WW,877.75,19,20
30024,30024,4001,4001,1,Tue,Outbound Commuter,OO,341.25,8,9
30304,30304,4001,4001,1,Tue,Inbound Commuter,OH,34.43,5,6
30371,30371,4001,4001,1,Tue,Inbound Commuter,OO,514.4,13,14
30372,30372,4001,4001,1,Tue,Inbound Commuter,OO,524.12,19,20
30760,30760,4001,4001,1,Tue,Inbound Commuter,HW,77.59,9,10
30761,30761,4001,4001,1,Tue,Inbound Commuter,WH,134.95,11,12
30789,30789,4001,4001,1,Tue,Outbound Commuter,WH,200.95,16,17
31526,31526,4001,4001,1,Tue,Long Term Visitor,WW,40.96,11,12
31527,31527,4001,4001,1,Tue,Long Term Visitor,WO,147.25,17,18
31829,31829,4001,4001,1,Tue,Outbound Commuter,HW,162.31,6,7
31830,31830,4001,4001,1,Tue,Outbound Commuter,WW,163.66,16,17
32139,32139,4001,4001,1,Tue,Long Term Visitor,HO,65.34,12,13
32210,32210,4001,4001,1,Tue,Outbound Commuter,OW,138.11,18,19
32618,32618,4001,4001,1,Tue,Outbound Commuter,HO,33.05,21,22
32662,32662,4001,4001,1,Tue,Home Worker,HH,161.04,13,14
32663,32663,4001,4001,1,Tue,Home Worker,HO,36.95,20,21
32852,32852,4001,4001,1,Tue,Outbound Commuter,OO,414.29,7,8
32853,32853,4001,4001,1,Tue,Outbound Commuter,OW,278.83,10,11
32994,32994,4001,4001,1,Tue,Long Term Visitor,HH,165.41,13,14
33257,33257,4001,4001,1,Tue,Short Term Visitor,WW,150.79,21,22
35659,35659,4001,4001,1,Tue,Short Term Visitor,WO,247.79,6,7
35703,35703,4001,4001,1,Tue,Home Worker,HO,205.96,12,13
35810,35810,4001,4001,1,Tue,Short Term Visitor,WO,251.17,22,23
38196,38196,4001,4001,1,Tue,Inbound Commuter,OW,247.16,10,11
38197,38197,4001,4001,1,Tue,Inbound Commuter,WW,314.56,13,14
38198,38198,4001,4001,1,Tue,Inbound Commuter,WO,104.99,14,15
38252,38252,4001,4001,1,Tue,Inbound Commuter,HW,20.01,4,5
38253,38253,4001,4001,1,Tue,Inbound Commuter,WW,20.01,5,6
38254,38254,4001,4001,1,Tue,Inbound Commuter,WW,160.08,10,11
38255,38255,4001,4001,1,Tue,Inbound Commuter,WW,123.78,19,20
38256,38256,4001,4001,1,Tue,Inbound Commuter,WH,65.62,19,20
38752,38752,4001,4001,1,Tue,Inbound Commuter,HH,152.32,9,10
39160,39160,4001,4001,1,Tue,Resident Worker,HH,18.42,8,9
39161,39161,4001,4001,1,Tue,Resident Worker,HH,18.42,13,14
39810,39810,4001,4001,1,Tue,Outbound Commuter,WW,74.59,18,19
40121,40121,4001,4001,1,Tue,Inbound Commuter,HO,153.33,5,6
40238,40238,4001,4001,1,Tue,Short Term Visitor,WW,421.48,6,7
41187,41187,4001,4001,1,Tue,Short Term Visitor,OH,268.2,5,6
41267,41267,4001,4001,1,Tue,Long Term Visitor,HH,105.68,9,10
41270,41270,4001,4001,1,Tue,Long Term Visitor,HH,284.57,17,18
41282,41282,4001,4001,1,Tue,Home Worker,HH,132.24,8,9
41283,41283,4001,4001,1,Tue,Home Worker,HH,164.92,12,13
42220,42220,4001,4001,1,Tue,Inbound Commuter,HH,153.87,15,16
42430,42430,4001,4001,1,Tue,Inbound Commuter,HO,217.15,7,8
42431,42431,4001,4001,1,Tue,Inbound Commuter,OW,167.95,15,16
42432,42432,4001,4001,1,Tue,Inbound Commuter,WW,118.36,17,18
42433,42433,4001,4001,1,Tue,Inbound Commuter,WH,40.76,20,21
42445,42445,4001,4001,1,Tue,Outbound Commuter,OW,61.17,19,20
42478,42478,4001,4001,1,Tue,Outbound Commuter,WW,113.55,12,13
43021,43021,4001,4001,1,Tue,Inbound Commuter,WW,317.51,16,17
43501,43501,4001,4001,1,Tue,Resident Worker,OW,50.57,7,8
43544,43544,4001,4001,1,Tue,Inbound Commuter,OW,193.37,7,8
43768,43768,4001,4001,1,Tue,Home Worker,HH,297.82,9,10
43769,43769,4001,4001,1,Tue,Home Worker,OH,186.61,13,14
44110,44110,4001,4001,1,Tue,Long Term Visitor,HW,124.16,11,12
44111,44111,4001,4001,1,Tue,Long Term Visitor,WH,101.01,17,18
44403,44403,4001,4001,1,Tue,Home Worker,HH,101.91,15,16
46475,46475,4001,4001,1,Tue,Outbound Commuter,WW,46.78,6,7
46476,46476,4001,4001,1,Tue,Outbound Commuter,WH,46.78,22,23
46745,46745,4001,4001,1,Tue,Inbound Commuter,HO,48.39,11,12
46968,46968,4001,4001,1,Tue,Home Worker,HH,159.9,14,15
47712,47712,4001,4001,1,Tue,Inbound Commuter,HW,30.29,12,13
48163,48163,4001,4001,1,Tue,Outbound Commuter,HO,62.18,11,12
48164,48164,4001,4001,1,Tue,Outbound Commuter,OH,62.18,11,12
48165,48165,4001,4001,1,Tue,Outbound Commuter,HH,113.75,12,13
48166,48166,4001,4001,1,Tue,Outbound Commuter,HH,135.86,13,14
48188,48188,4001,4001,1,Tue,Inbound Commuter,HW,399.95,6,7
48189,48189,4001,4001,1,Tue,Inbound Commuter,WW,37.09,7,8
48190,48190,4001,4001,1,Tue,Inbound Commuter,WW,163.13,8,9
48346,48346,4001,4001,1,Tue,Long Term Visitor,HH,85.44,14,15
48877,48877,4001,4001,1,Tue,Long Term Visitor,HO,138.99,21,22
49054,49054,4001,4001,1,Tue,Short Term Visitor,HW,234.59,22,23
49259,49259,4001,4001,1,Tue,Inbound Commuter,HW,91.16,14,15
49644,49644,4001,4001,1,Tue,Inbound Commuter,WH,33.14,13,14
50354,50354,4001,4001,1,Tue,Inbound Commuter,HO,21.46,14,15
50906,50906,4001,4001,1,Tue,Inbound Commuter,WH,66.31,23,24
50976,50976,4001,4001,1,Tue,Outbound Commuter,HH,118.77,16,17
51255,51255,4001,4001,1,Tue,Short Term Visitor,WH,201.87,6,7
51525,51525,4001,4001,1,Tue,Long Term Visitor,OH,84.69,15,16
51526,51526,4001,4001,1,Tue,Long Term Visitor,HO,44.1,22,23
52199,52199,4001,4001,1,Tue,Outbound Commuter,WW,240.6,15,16
52507,52507,4001,4001,1,Tue,Inbound Commuter,HW,36.64,5,6
52508,52508,4001,4001,1,Tue,Inbound Commuter,WO,36.64,7,8
52631,52631,4001,4001,1,Tue,Long Term Visitor,HH,83.37,5,6
53007,53007,4001,4001,1,Tue,Inbound Commuter,OO,427.61,7,8
54676,54676,4001,4001,1,Tue,Inbound Commuter,OO,297.96,20,21
54982,54982,4001,4001,1,Tue,Inbound Commuter,HO,80.05,16,17
55288,55288,4001,4001,1,Tue,Inbound Commuter,OH,41.63,8,9
56190,56190,4001,4001,1,Tue,Outbound Commuter,OO,87.44,22,23
56288,56288,4001,4001,1,Tue,Resident Worker,HH,47.84,9,10
56575,56575,4001,4001,1,Tue,Outbound Commuter,OW,122.98,14,15
57777,57777,4001,4001,1,Tue,Inbound Commuter,WH,76.83,9,10
58119,58119,4001,4001,1,Tue,Outbound Commuter,WH,55.72,21,22
58843,58843,4001,4001,1,Tue,Inbound Commuter,HH,212.52,21,22
58846,58846,4001,4001,1,Tue,Outbound Commuter,WW,189.76,9,10
59223,59223,4001,4001,1,Tue,Home Worker,OO,192.17,20,21
59507,59507,4001,4001,1,Tue,Resident Worker,OW,44.35,10,11
59508,59508,4001,4001,1,Tue,Resident Worker,WW,112.97,11,12
59509,59509,4001,4001,1,Tue,Resident Worker,WO,87.37,13,14
59510,59510,4001,4001,1,Tue,Resident Worker,OW,96.28,15,16
59511,59511,4001,4001,1,Tue,Resident Worker,WO,44.35,17,18
59742,59742,4001,4001,1,Tue,Long Term Visitor,HW,37.89,10,11
59743,59743,4001,4001,1,Tue,Long Term Visitor,WH,37.89,18,19
59840,59840,4001,4001,1,Tue,Inbound Commuter,WO,205.36,17,18
61208,61208,4001,4001,1,Tue,Long Term Visitor,HO,99.77,13,14
61209,61209,4001,4001,1,Tue,Long Term Visitor,OH,36.92,21,22
63191,63191,4001,4001,1,Tue,Outbound Commuter,WO,497.28,11,12
63959,63959,4001,4001,1,Tue,Home Worker,HH,81.05,10,11
65382,65382,4001,4001,1,Tue,Inbound Commuter,WO,153.02,10,11
65383,65383,4001,4001,1,Tue,Inbound Commuter,OH,95.98,12,13
65495,65495,4001,4001,1,Tue,Long Term Visitor,HW,56.26,7,8
65879,65879,4001,4001,1,Tue,Resident Worker,HO,31.18,19,20
66048,66048,4001,4001,1,Tue,Long Term Visitor,HO,25.28,17,18
66049,66049,4001,4001,1,Tue,Long Term Visitor,OH,84.0,20,21
66879,66879,4001,4001,1,Tue,Inbound Commuter,OW,112.07,12,13
66943,66943,4001,4001,1,Tue,Outbound Commuter,WW,73.32,7,8
67597,67597,4001,4001,1,Tue,Outbound Commuter,OW,4.09,20,21
67605,67605,4001,4001,1,Tue,Long Term Visitor,OH,81.63,8,9
68029,68029,4001,4001,1,Tue,Home Worker,OO,192.82,8,9
68055,68055,4001,4001,1,Tue,Inbound Commuter,OH,32.56,7,8
68058,68058,4001,4001,1,Tue,Inbound Commuter,OH,460.0,16,17
68527,68527,4001,4001,1,Tue,Resident Worker,OO,535.43,14,15
68799,68799,4001,4001,1,Tue,Long Term Visitor,OH,101.34,13,14
68800,68800,4001,4001,1,Tue,Long Term Visitor,HO,62.85,15,16
68801,68801,4001,4001,1,Tue,Long Term Visitor,OH,94.5,17,18
69073,69073,4001,4001,1,Tue,Home Worker,OH,28.45,21,22
69171,69171,4001,4001,1,Tue,Inbound Commuter,WO,64.38,21,22
69888,69888,4001,4001,1,Tue,Home Worker,OO,170.6,18,19
70496,70496,4001,4001,1,Tue,Home Worker,OH,117.66,19,20
70783,70783,4001,4001,1,Tue,Inbound Commuter,WO,337.29,11,12
71150,71150,4001,4001,1,Tue,Outbound Commuter,WW,55.36,19,20
71518,71518,4001,4001,1,Tue,Outbound Commuter,HH,157.52,20,21
71767,71767,4001,4001,1,Tue,Outbound Commuter,HW,173.51,7,8
71814,71814,4001,4001,1,Tue,Long Term Visitor,OW,4.63,10,11
71815,71815,4001,4001,1,Tue,Long Term Visitor,WW,4.63,10,11
71816,71816,4001,4001,1,Tue,Long Term Visitor,WW,37.08,12,13
71817,71817,4001,4001,1,Tue,Long Term Visitor,WW,4.63,14,15
71818,71818,4001,4001,1,Tue,Long Term Visitor,WW,4.63,15,16
71819,71819,4001,4001,1,Tue,Long Term Visitor,WO,47.83,16,17
72571,72571,4001,4001,1,Tue,Outbound Commuter,HH,348.68,21,22
72747,72747,4001,4001,1,Tue,Home Worker,HH,34.02,23,24
72984,72984,4001,4001,1,Tue,Outbound Commuter,OO,33.05,5,6
73504,73504,4001,4001,1,Tue,Home Worker,HO,62.7,14,15
74083,74083,4001,4001,1,Tue,Resident Worker,HO,11.22,5,6
74084,74084,4001,4001,1,Tue,Resident Worker,HH,11.22,14,15
74085,74085,4001,4001,1,Tue,Resident Worker,HH,11.22,22,23
75621,75621,4001,4001,1,Tue,Long Term Visitor,WO,78.25,9,10
77053,77053,4001,4001,1,Tue,Outbound Commuter,OW,402.13,16,17
78018,78018,4001,4001,1,Tue,Long Term Visitor,HW,28.97,12,13
78019,78019,4001,4001,1,Tue,Long Term Visitor,WH,94.21,14,15
78394,78394,4001,4001,1,Tue,Long Term Visitor,HW,65.24,13,14
78511,78511,4001,4001,1,Tue,Long Term Visitor,HH,47.75,7,8
80321,80321,4001,4001,1,Tue,Home Worker,HO,78.65,15,16
80322,80322,4001,4001,1,Tue,Home Worker,OH,106.97,16,17
80583,80583,4001,4001,1,Tue,Outbound Commuter,HH,264.12,22,23
80684,80684,4001,4001,1,Tue,Short Term Visitor,WH,113.76,5,6
80994,80994,4001,4001,1,Tue,Short Term Visitor,WH,63.0,23,24
81601,81601,4001,4001,1,Tue,Long Term Visitor,OW,162.66,8,9
81602,81602,4001,4001,1,Tue,Long Term Visitor,WH,83.15,15,16
82365,82365,4001,4001,1,Tue,Short Term Visitor,OW,46.37,23,24
82917,82917,4001,4001,1,Tue,Long Term Visitor,WO,112.95,20,21
84135,84135,4001,4001,1,Tue,Resident Worker,OO,285.87,7,8
84136,84136,4001,4001,1,Tue,Resident Worker,OO,109.25,22,23
84445,84445,4001,4001,1,Tue,Inbound Commuter,WO,109.37,9,10
84446,84446,4001,4001,1,Tue,Inbound Commuter,OW,48.42,11,12
84447,84447,4001,4001,1,Tue,Inbound Commuter,OW,48.42,16,17
84448,84448,4001,4001,1,Tue,Inbound Commuter,WW,48.42,21,22
84482,84482,4001,4001,1,Tue,Short Term Visitor,HW,332.12,20,21
85161,85161,4001,4001,1,Tue,Inbound Commuter,WW,31.9,6,7
86110,86110,4001,4001,1,Tue,Outbound Commuter,HH,73.05,6,7
86448,86448,4001,4001,1,Tue,Home Worker,HH,359.95,11,12
86906,86906,4001,4001,1,Tue,Home Worker,OH,29.22,18,19
87285,87285,4001,4001,1,Tue,Long Term Visitor,HH,82.01,4,5
88721,88721,4001,4001,1,Tue,Outbound Commuter,HW,34.53,11,12
88722,88722,4001,4001,1,Tue,Outbound Commuter,HO,34.53,17,18
88723,88723,4001,4001,1,Tue,Outbound Commuter,OH,116.54,18,19
89793,89793,4001,4001,1,Tue,Outbound Commuter,OW,128.23,5,6
91090,91090,4001,4001,1,Tue,Outbound Commuter,WH,65.21,17,18
92830,92830,4001,4001,1,Tue,Outbound Commuter,HH,142.61,5,6
92831,92831,4001,4001,1,Tue,Outbound Commuter,HW,80.74,5,6
93612,93612,4001,4001,1,Tue,Outbound Commuter,HH,86.08,18,19
97834,97834,4001,4001,1,Tue,Home Worker,OH,24.4,8,9
97924,97924,4001,4001,1,Tue,Resident Worker,HO,46.42,13,14
97925,97925,4001,4001,1,Tue,Resident Worker,OH,46.42,16,17
97926,97926,4001,4001,1,Tue,Resident Worker,HO,46.42,16,17
97966,97966,4001,4001,1,Tue,Resident Worker,OW,38.45,8,9
97967,97967,4001,4001,1,Tue,Resident Worker,WO,38.45,9,10
98186,98186,4001,4001,1,Tue,Home Worker,HO,57.84,10,11
98262,98262,4001,4001,1,Tue,Long Term Visitor,HO,99.99,6,7
98327,98327,4001,4001,1,Tue,Outbound Commuter,OW,33.01,21,22
99901,99901,4001,4001,1,Tue,Inbound Commuter,HW,65.27,11,12
99902,99902,4001,4001,1,Tue,Inbound Commuter,WO,19.66,20,21
100464,100464,4001,4001,1,Tue,Home Worker,OO,37.89,7,8
100750,100750,4001,4001,1,Tue,Inbound Commuter,HO,55.57,21,22
101860,101860,4001,4001,1,Tue,Outbound Commuter,WH,26.38,20,21
102800,102800,4001,4001,1,Tue,Home Worker,HO,99.09,6,7
103788,103788,4001,4001,1,Tue,Long Term Visitor,OH,49.34,11,12
103789,103789,4001,4001,1,Tue,Long Term Visitor,HH,129.02,20,21
104650,104650,4001,4001,1,Tue,Long Term Visitor,WH,37.9,12,13
106053,106053,4001,4001,1,Tue,Outbound Commuter,HH,52.34,10,11
106054,106054,4001,4001,1,Tue,Outbound Commuter,OH,52.34,13,14
108852,108852,4001,4001,1,Tue,Long Term Visitor,HH,98.46,11,12
109246,109246,4001,4001,1,Tue,Resident Worker,OH,94.38,21,22
109247,109247,4001,4001,1,Tue,Resident Worker,HH,43.91,23,24
109318,109318,4001,4001,1,Tue,Inbound Commuter,HW,26.18,15,16
109319,109319,4001,4001,1,Tue,Inbound Commuter,WH,26.18,18,19
110638,110638,4001,4001,1,Tue,Long Term Visitor,OW,43.2,9,10
111416,111416,4001,4001,1,Tue,Inbound Commuter,OW,44.47,19,20
111956,111956,4001,4001,1,Tue,Resident Worker,OW,130.03,16,17
111957,111957,4001,4001,1,Tue,Resident Worker,WW,64.21,19,20
113477,113477,4001,4001,1,Tue,Outbound Commuter,WO,56.13,7,8
114492,114492,4001,4001,1,Tue,Long Term Visitor,OW,38.4,14,15
114493,114493,4001,4001,1,Tue,Long Term Visitor,WH,38.4,20,21
114522,114522,4001,4001,1,Tue,Long Term Visitor,OW,50.72,6,7
114523,114523,4001,4001,1,Tue,Long Term Visitor,WO,50.72,19,20
115526,115526,4001,4001,1,Tue,Long Term Visitor,HO,40.35,5,6
115527,115527,4001,4001,1,Tue,Long Term Visitor,OH,87.1,10,11
115737,115737,4001,4001,1,Tue,Inbound Commuter,HO,106.4,18,19
116659,116659,4001,4001,1,Tue,Inbound Commuter,OW,96.94,9,10
116906,116906,4001,4001,1,Tue,Long Term Visitor,HO,8.34,8,9
117756,117756,4001,4001,1,Tue,Inbound Commuter,OO,180.27,22,23
118027,118027,4001,4001,1,Tue,Inbound Commuter,OH,26.63,23,24
118072,118072,4001,4001,1,Tue,Inbound Commuter,OO,94.26,5,6
119011,119011,4001,4001,1,Tue,Short Term Visitor,WW,96.42,5,6
119638,119638,4001,4001,1,Tue,Inbound Commuter,HW,21.83,10,11
119854,119854,4001,4001,1,Tue,Resident Worker,WH,77.31,10,11
120018,120018,4001,4001,1,Tue,Home Worker,OH,163.1,12,13
120544,120544,4001,4001,1,Tue,Outbound Commuter,HO,66.75,6,7
120545,120545,4001,4001,1,Tue,Outbound Commuter,OH,111.75,12,13
124111,124111,4001,4001,1,Tue,Inbound Commuter,WO,82.68,19,20
124858,124858,4001,4001,1,Tue,Outbound Commuter,HO,18.78,12,13
129166,129166,4001,4001,1,Tue,Inbound Commuter,HH,96.36,5,6
129576,129576,4001,4001,1,Tue,Inbound Commuter,OW,19.95,22,23
130238,130238,4001,4001,1,Tue,Inbound Commuter,HO,133.69,15,16
130239,130239,4001,4001,1,Tue,Inbound Commuter,HO,19.88,19,20
131995,131995,4001,4001,1,Tue,Inbound Commuter,OW,5.0,6,7
131996,131996,4001,4001,1,Tue,Inbound Commuter,WW,5.0,18,19
134073,134073,4001,4001,1,Tue,Resident Worker,OH,42.58,8,9
135342,135342,4001,4001,1,Tue,Outbound Commuter,WO,74.84,22,23
136021,136021,4001,4001,1,Tue,Home Worker,OH,58.47,22,23
136337,136337,4001,4001,1,Tue,Resident Worker,OO,52.63,5,6
139674,139674,4001,4001,1,Tue,Resident Worker,WO,23.9,12,13
139675,139675,4001,4001,1,Tue,Resident Worker,OW,23.9,13,14
140081,140081,4001,4001,1,Tue,Resident Worker,OW,76.3,9,10
140082,140082,4001,4001,1,Tue,Resident Worker,WW,43.88,14,15
142731,142731,4001,4001,1,Tue,Outbound Commuter,HO,25.65,8,9
143415,143415,4001,4001,1,Tue,Inbound Commuter,HH,149.77,22,23
144660,144660,4001,4001,1,Tue,Long Term Visitor,WO,51.25,14,15
145172,145172,4001,4001,1,Tue,Resident Worker,HH,100.95,5,6
145173,145173,4001,4001,1,Tue,Resident Worker,HH,181.11,7,8
145174,145174,4001,4001,1,Tue,Resident Worker,HO,77.91,9,10
145175,145175,4001,4001,1,Tue,Resident Worker,HH,50.47,17,18
145176,145176,4001,4001,1,Tue,Resident Worker,HO,50.47,18,19
